id_bano,numero_voie,nom_voie,code_postal,nom_commume,code_source_bano,latitude,longitude,code_departement,libelle_source
481030480T-6,6,Rue des Reyllades,48100,Montrodat,C+O,44.548592,3.339525,48,Cadastre GSM
481030480T-614,614,Rue des Reyllades,48100,Montrodat,C+O,44.548453,3.34147,48,Cadastre GSM
481030480T-627,627,Rue des Reyllades,48100,Montrodat,C+O,44.548692,3.341563,48,Cadastre GSM
481030480T-667,667,Rue des Reyllades,48100,Montrodat,C+O,44.549193,3.337943,48,Cadastre GSM
481030480T-675,675,Rue des Reyllades,48100,Montrodat,C+O,44.549017,3.342549,48,Cadastre GSM
481030480T-677,677,Rue des Reyllades,48100,Montrodat,C+O,44.548804,3.343099,48,Cadastre GSM
481030480T-7,7,Rue des Reyllades,48100,Montrodat,C+O,44.549042,3.338928,48,Cadastre GSM
481030480T-8,8,Rue des Reyllades,48100,Montrodat,C+O,44.548991,3.340109,48,Cadastre GSM
481030480T-9,9,Rue des Reyllades,48100,Montrodat,C+O,44.549055,3.338373,48,Cadastre GSM
481030490D-1,1,Rue de la Roc de la Dame,48100,Montrodat,C+O,44.556615,3.330988,48,Cadastre GSM
481030490D-10,10,Rue de la Roc de la Dame,48100,Montrodat,C+O,44.556934,3.332298,48,Cadastre GSM
481030490D-12,12,Rue de la Roc de la Dame,48100,Montrodat,C+O,44.557166,3.332717,48,Cadastre GSM
481030490D-14,14,Rue de la Roc de la Dame,48100,Montrodat,C+O,44.557244,3.333182,48,Cadastre GSM
481030490D-2,2,Rue de la Roc de la Dame,48100,Montrodat,C+O,44.556298,3.331014,48,Cadastre GSM
481030490D-3,3,Rue de la Roc de la Dame,48100,Montrodat,C+O,44.556928,3.331357,48,Cadastre GSM
481030490D-4,4,Rue de la Roc de la Dame,48100,Montrodat,C+O,44.556203,3.33125,48,Cadastre GSM
481030490D-6,6,Rue de la Roc de la Dame,48100,Montrodat,C+O,44.556487,3.331503,48,Cadastre GSM
481030490D-8,8,Rue de la Roc de la Dame,48100,Montrodat,C+O,44.556779,3.331861,48,Cadastre GSM
481030500P-1,1,Impasse des Roitelets,48100,Montrodat,C+O,44.547988,3.334704,48,Cadastre GSM
481030500P-2,2,Impasse des Roitelets,48100,Montrodat,C+O,44.547789,3.335028,48,Cadastre GSM
481030500P-3,3,Impasse des Roitelets,48100,Montrodat,C+O,44.548189,3.3348,48,Cadastre GSM
481030500P-4,4,Impasse des Roitelets,48100,Montrodat,C+O,44.548008,3.335111,48,Cadastre GSM
481030500P-5,5,Impasse des Roitelets,48100,Montrodat,C+O,44.548358,3.334884,48,Cadastre GSM
481030500P-6,6,Impasse des Roitelets,48100,Montrodat,C+O,44.548247,3.335244,48,Cadastre GSM
481030500P-7,7,Impasse des Roitelets,48100,Montrodat,C+O,44.548545,3.335038,48,Cadastre GSM
481030500P-9,9,Impasse des Roitelets,48100,Montrodat,C+O,44.548544,3.335382,48,Cadastre GSM
481030510A-1,1,rue des Roses,48100,Montrodat,C+O,44.572149,3.329156,48,Cadastre GSM
481030510A-10,10,rue des Roses,48100,Montrodat,C+O,44.573135,3.329604,48,Cadastre GSM
481030510A-11,11,rue des Roses,48100,Montrodat,C+O,44.572923,3.328715,48,Cadastre GSM
481030510A-12,12,rue des Roses,48100,Montrodat,C+O,44.573295,3.329262,48,Cadastre GSM
481030510A-15,15,rue des Roses,48100,Montrodat,C+O,44.573115,3.328417,48,Cadastre GSM
481030510A-17,17,rue des Roses,48100,Montrodat,C+O,44.573061,3.328815,48,Cadastre GSM
481030510A-19,19,rue des Roses,48100,Montrodat,C+O,44.573061,3.328815,48,Cadastre GSM
481030510A-2,2,rue des Roses,48100,Montrodat,C+O,44.57212,3.329537,48,Cadastre GSM
481030510A-3,3,rue des Roses,48100,Montrodat,C+O,44.572401,3.329147,48,Cadastre GSM
481030510A-4,4,rue des Roses,48100,Montrodat,C+O,44.572637,3.329544,48,Cadastre GSM
481030510A-5,5,rue des Roses,48100,Montrodat,C+O,44.57247,3.328804,48,Cadastre GSM
481030510A-6,6,rue des Roses,48100,Montrodat,C+O,44.5728,3.329742,48,Cadastre GSM
481030510A-7,7,rue des Roses,48100,Montrodat,C+O,44.57273,3.328677,48,Cadastre GSM
481030510A-8,8,rue des Roses,48100,Montrodat,C+O,44.572953,3.32937,48,Cadastre GSM
481030510A-9,9,rue des Roses,48100,Montrodat,C+O,44.572792,3.328914,48,Cadastre GSM
481030520L-570,570,Chemin de Sabranet,48100,Montrodat,C+O,44.550903,3.321688,48,Cadastre GSM
481030520L-572,572,Chemin de Sabranet,48100,Montrodat,C+O,44.551021,3.321682,48,Cadastre GSM
481030520L-574,574,Chemin de Sabranet,48100,Montrodat,C+O,44.551062,3.321759,48,Cadastre GSM
481030520L-576,576,Chemin de Sabranet,48100,Montrodat,C+O,44.551447,3.321948,48,Cadastre GSM
481030520L-580,580,Chemin de Sabranet,48100,Montrodat,C+O,44.551021,3.321682,48,Cadastre GSM
481030520L-720,720,Chemin de Sabranet,48100,Montrodat,C+O,44.551021,3.321682,48,Cadastre GSM
481030521M-720,720,Route de Sabranet,48100,Montrodat,C+O,44.551919,3.318826,48,Cadastre GSM
481030550U-1,1,Chemin de la Sentinelle,48100,Montrodat,C+O,44.55145,3.328596,48,Cadastre GSM
481030550U-2,2,Chemin de la Sentinelle,48100,Montrodat,C+O,44.551601,3.328459,48,Cadastre GSM
481030560E-11,11,Rue du Stade,48100,Montrodat,C+O,44.560367,3.332277,48,Cadastre GSM
481030560E-13,13,Rue du Stade,48100,Montrodat,C+O,44.55963,3.332364,48,Cadastre GSM
481030560E-2,2,Rue du Stade,48100,Montrodat,C+O,44.561477,3.331902,48,Cadastre GSM
481030560E-3,3,Rue du Stade,48100,Montrodat,C+O,44.561912,3.33253,48,Cadastre GSM
481030560E-4,4,Rue du Stade,48100,Montrodat,C+O,44.561194,3.331959,48,Cadastre GSM
481030560E-5,5,Rue du Stade,48100,Montrodat,C+O,44.561536,3.332504,48,Cadastre GSM
481030560E-6,6,Rue du Stade,48100,Montrodat,C+O,44.560944,3.332026,48,Cadastre GSM
481030560E-9,9,Rue du Stade,48100,Montrodat,C+O,44.56128,3.332478,48,Cadastre GSM
481030570R-10,10,Rue des Tieulerettes,48100,Montrodat,C+O,44.552503,3.322561,48,Cadastre GSM
481030570R-11,11,Rue des Tieulerettes,48100,Montrodat,C+O,44.552396,3.322298,48,Cadastre GSM
481030570R-12,12,Rue des Tieulerettes,48100,Montrodat,C+O,44.552605,3.322224,48,Cadastre GSM
481030570R-14,14,Rue des Tieulerettes,48100,Montrodat,C+O,44.552637,3.321906,48,Cadastre GSM
481030570R-15,15,Rue des Tieulerettes,48100,Montrodat,C+O,44.55217,3.322318,48,Cadastre GSM
481030570R-16,16,Rue des Tieulerettes,48100,Montrodat,C+O,44.552523,3.32167,48,Cadastre GSM
481030570R-18,18,Rue des Tieulerettes,48100,Montrodat,C+O,44.552308,3.321963,48,Cadastre GSM
481030570R-20,20,Rue des Tieulerettes,48100,Montrodat,C+O,44.552087,3.322049,48,Cadastre GSM
481030570R-22,22,Rue des Tieulerettes,48100,Montrodat,C+O,44.551921,3.322195,48,Cadastre GSM
481030570R-7,7,Rue des Tieulerettes,48100,Montrodat,C+O,44.552033,3.322972,48,Cadastre GSM
481030570R-9,9,Rue des Tieulerettes,48100,Montrodat,C+O,44.552203,3.322701,48,Cadastre GSM
481030575W-1,1,Rue de la Tieulière,48100,Montrodat,C+O,44.554452,3.322628,48,Cadastre GSM
481030575W-10,10,Rue de la Tieulière,48100,Montrodat,C+O,44.553712,3.321395,48,Cadastre GSM
481030575W-11,11,Rue de la Tieulière,48100,Montrodat,C+O,44.55381,3.322428,48,Cadastre GSM
481030575W-12,12,Rue de la Tieulière,48100,Montrodat,C+O,44.553505,3.321231,48,Cadastre GSM
481030575W-13,13,Rue de la Tieulière,48100,Montrodat,C+O,44.553522,3.321813,48,Cadastre GSM
481030575W-14,14,Rue de la Tieulière,48100,Montrodat,C+O,44.554423,3.322947,48,Cadastre GSM
481030575W-15,15,Rue de la Tieulière,48100,Montrodat,C+O,44.553769,3.321942,48,Cadastre GSM
481030575W-16,16,Rue de la Tieulière,48100,Montrodat,C+O,44.554423,3.322947,48,Cadastre GSM
481030575W-17,17,Rue de la Tieulière,48100,Montrodat,C+O,44.553531,3.321846,48,Cadastre GSM
481030575W-18,18,Rue de la Tieulière,48100,Montrodat,C+O,44.554423,3.322947,48,Cadastre GSM
481030575W-19,19,Rue de la Tieulière,48100,Montrodat,C+O,44.553336,3.321583,48,Cadastre GSM
481030575W-2,2,Rue de la Tieulière,48100,Montrodat,C+O,44.554876,3.321998,48,Cadastre GSM
481030575W-20,20,Rue de la Tieulière,48100,Montrodat,C+O,44.554423,3.322947,48,Cadastre GSM
481030575W-3,3,Rue de la Tieulière,48100,Montrodat,C+O,44.554515,3.322141,48,Cadastre GSM
481030575W-4,4,Rue de la Tieulière,48100,Montrodat,C+O,44.553551,3.322807,48,Cadastre GSM
481030575W-5,5,Rue de la Tieulière,48100,Montrodat,C+O,44.5546,3.321722,48,Cadastre GSM
481030575W-6,6,Rue de la Tieulière,48100,Montrodat,C+O,44.554336,3.321368,48,Cadastre GSM
481030575W-7,7,Rue de la Tieulière,48100,Montrodat,C+O,44.554332,3.321683,48,Cadastre GSM
481030575W-8,8,Rue de la Tieulière,48100,Montrodat,C+O,44.553986,3.321662,48,Cadastre GSM
481030575W-9,9,Rue de la Tieulière,48100,Montrodat,C+O,44.554174,3.321926,48,Cadastre GSM
481030585G-148,148,Route de la Vignasse,48100,Montrodat,C+O,44.548767,3.324742,48,Cadastre GSM
481030585G-196,196,Route de la Vignasse,48100,Montrodat,C+O,44.549255,3.324731,48,Cadastre GSM
481030585G-226,226,Route de la Vignasse,48100,Montrodat,C+O,44.549634,3.324732,48,Cadastre GSM
481030585G-258,258,Route de la Vignasse,48100,Montrodat,C+O,44.549892,3.324804,48,Cadastre GSM
481030585G-261,261,Route de la Vignasse,48100,Montrodat,C+O,44.549977,3.324421,48,Cadastre GSM
481030585G-341,341,Route de la Vignasse,48100,Montrodat,C+O,44.550436,3.3242,48,Cadastre GSM
481030585G-370,370,Route de la Vignasse,48100,Montrodat,C+O,44.550948,3.324458,48,Cadastre GSM
481030585G-509,509,Route de la Vignasse,48100,Montrodat,C+O,44.551971,3.324061,48,Cadastre GSM
481030585G-528,528,Route de la Vignasse,48100,Montrodat,C+O,44.552164,3.324526,48,Cadastre GSM
481030585G-568,568,Route de la Vignasse,48100,Montrodat,C+O,44.552571,3.324007,48,Cadastre GSM
481030585G-571,571,Route de la Vignasse,48100,Montrodat,C+O,44.552736,3.323499,48,Cadastre GSM
481030585G-596,596,Route de la Vignasse,48100,Montrodat,C+O,44.552885,3.324349,48,Cadastre GSM
481030585G-606,606,Route de la Vignasse,48100,Montrodat,C+O,44.553075,3.323904,48,Cadastre GSM
481030585G-643,643,Route de la Vignasse,48100,Montrodat,C+O,44.55308,3.323363,48,Cadastre GSM
481030585G-645,645,Route de la Vignasse,48100,Montrodat,C+O,44.55293,3.322873,48,Cadastre GSM
481030585G-647,647,Route de la Vignasse,48100,Montrodat,C+O,44.552881,3.322665,48,Cadastre GSM
481030585G-656,656,Route de la Vignasse,48100,Montrodat,C+O,44.553382,3.323741,48,Cadastre GSM
481030585G-686,686,Route de la Vignasse,48100,Montrodat,C+O,44.55346,3.32418,48,Cadastre GSM
481030585G-710,710,Route de la Vignasse,48100,Montrodat,C+O,44.553622,3.323687,48,Cadastre GSM
481030585G-721,721,Route de la Vignasse,48100,Montrodat,C+O,44.554212,3.322995,48,Cadastre GSM
481030585G-723,723,Route de la Vignasse,48100,Montrodat,C+O,44.554257,3.322971,48,Cadastre GSM
481030585G-725,725,Route de la Vignasse,48100,Montrodat,C+O,44.553798,3.322737,48,Cadastre GSM
481030585G-748,748,Route de la Vignasse,48100,Montrodat,C+O,44.554284,3.323504,48,Cadastre GSM
481030585G-761,761,Route de la Vignasse,48100,Montrodat,C+O,44.554217,3.322984,48,Cadastre GSM
481030585G-763,763,Route de la Vignasse,48100,Montrodat,C+O,44.554135,3.323013,48,Cadastre GSM
481030585G-780,780,Route de la Vignasse,48100,Montrodat,C+O,44.554208,3.322718,48,Cadastre GSM
481030585G-781,781,Route de la Vignasse,48100,Montrodat,C+O,44.554138,3.322669,48,Cadastre GSM
481030585G-839,839,Route de la Vignasse,48100,Montrodat,C+O,44.55471,3.322477,48,Cadastre GSM
481030585G-883,883,Route de la Vignasse,48100,Montrodat,C+O,44.555104,3.322565,48,Cadastre GSM
481030585G-915,915,Route de la Vignasse,48100,Montrodat,C+O,44.555342,3.322627,48,Cadastre GSM
481030585G-924,924,Route de la Vignasse,48100,Montrodat,C+O,44.555795,3.323665,48,Cadastre GSM
481030585G-939,939,Route de la Vignasse,48100,Montrodat,C+O,44.555582,3.3222,48,Cadastre GSM
481030595T-1,1,Rue de la Volte,48100,Montrodat,C+O,44.55165,3.329388,48,Cadastre GSM
481030595T-2,2,Rue de la Volte,48100,Montrodat,C+O,44.551719,3.329338,48,Cadastre GSM
48103B865T-1,1,Coulagnet Haut,48100,Montrodat,CAD,44.546246,3.300305,48,Cadastre
48103B865T-3,3,Coulagnet Haut,48100,Montrodat,CAD,44.546109,3.300855,48,Cadastre
48103b0bbb-2,2,Lieu dit Pejas,48100,Montrodat,CAD,44.542746,3.331094,48,Cadastre
48103b0bbb-3,3,Lieu dit Pejas,48100,Montrodat,CAD,44.543186,3.330045,48,Cadastre
48103b0bbb-5,5,Lieu dit Pejas,48100,Montrodat,CAD,44.543554,3.330177,48,Cadastre
48103b10bb-6,6,Lieu Dit Gimels,48100,Montrodat,CAD,44.538538,3.296295,48,Cadastre
48103b10bb-8,8,Lieu Dit Gimels,48100,Montrodat,CAD,44.538602,3.296436,48,Cadastre
48103b1bbb-2,2,Lieu dit Sejas,48100,Montrodat,CAD,44.562928,3.341854,48,Cadastre
48103b1bbb-4,4,Lieu dit Sejas,48100,Montrodat,CAD,44.562989,3.341038,48,Cadastre
48103b2bbb-1,1,Rue de l’Eglise,48100,Montrodat,CAD,44.551889,3.329172,48,Cadastre
48103b2bbb-3,3,Rue de l’Eglise,48100,Montrodat,CAD,44.551957,3.32905,48,Cadastre
48103b2bbb-5,5,Rue de l’Eglise,48100,Montrodat,CAD,44.552025,3.328949,48,Cadastre
48103b3bbb-11,11,Lieu Dit les Hermets,48100,Montrodat,CAD,44.541142,3.334381,48,Cadastre
48103b3bbb-3,3,Lieu Dit les Hermets,48100,Montrodat,CAD,44.541315,3.333923,48,Cadastre
48103b3bbb-5,5,Lieu Dit les Hermets,48100,Montrodat,CAD,44.541234,3.334197,48,Cadastre
48103b3bbb-7,7,Lieu Dit les Hermets,48100,Montrodat,CAD,44.541269,3.334224,48,Cadastre
48103b3bbb-9,9,Lieu Dit les Hermets,48100,Montrodat,CAD,44.541386,3.334402,48,Cadastre
48103b4bbb-1,1,Lieu Dit la Barthe,48100,Montrodat,CAD,44.545635,3.309563,48,Cadastre
48103b4bbb-18,18,Lieu Dit la Barthe,48100,Montrodat,CAD,44.546528,3.307378,48,Cadastre
48103b4bbb-20,20,Lieu Dit la Barthe,48100,Montrodat,CAD,44.546289,3.306733,48,Cadastre
48103b5bbb-1,1,Rue de la Deveze,48100,Montrodat,CAD,44.553232,3.324644,48,Cadastre
48103b5bbb-3,3,Rue de la Deveze,48100,Montrodat,CAD,44.552715,3.324831,48,Cadastre
48103b5bbb-5,5,Rue de la Deveze,48100,Montrodat,CAD,44.552825,3.325208,48,Cadastre
48103b5bbb-7,7,Rue de la Deveze,48100,Montrodat,CAD,44.552943,3.325521,48,Cadastre
48103b6bbb-1,1,Rue du Gabarel,48100,Montrodat,CAD,44.549754,3.298277,48,Cadastre
48103b6bbb-2,2,Rue du Gabarel,48100,Montrodat,CAD,44.549347,3.298606,48,Cadastre
48103b6bbb-3,3,Rue du Gabarel,48100,Montrodat,CAD,44.549782,3.298345,48,Cadastre
48103b6bbb-4,4,Rue du Gabarel,48100,Montrodat,CAD,44.549582,3.298238,48,Cadastre
48103b6bbb-5,5,Rue du Gabarel,48100,Montrodat,CAD,44.54989,3.298657,48,Cadastre
48103b6bbb-6,6,Rue du Gabarel,48100,Montrodat,CAD,44.549686,3.298748,48,Cadastre
48103b6bbb-7,7,Rue du Gabarel,48100,Montrodat,CAD,44.549717,3.29824,48,Cadastre
48103b6bbb-9,9,Rue du Gabarel,48100,Montrodat,CAD,44.549717,3.29824,48,Cadastre
48103b7bbb-11,11,Lieu Dit Marques,48100,Montrodat,CAD,44.54723,3.314955,48,Cadastre
48103b7bbb-15,15,Lieu Dit Marques,48100,Montrodat,CAD,44.546593,3.315206,48,Cadastre
48103b7bbb-17,17,Lieu Dit Marques,48100,Montrodat,CAD,44.546666,3.31496,48,Cadastre
48103b7bbb-19,19,Lieu Dit Marques,48100,Montrodat,CAD,44.546729,3.315115,48,Cadastre
48103b7bbb-20,20,Lieu Dit Marques,48100,Montrodat,CAD,44.546413,3.31608,48,Cadastre
48103b7bbb-23,23,Lieu Dit Marques,48100,Montrodat,CAD,44.54681,3.315353,48,Cadastre
48103b7bbb-25,25,Lieu Dit Marques,48100,Montrodat,CAD,44.547771,3.318154,48,Cadastre
48103b7bbb-27,27,Lieu Dit Marques,48100,Montrodat,CAD,44.546665,3.315529,48,Cadastre
48103b7bbb-33,33,Lieu Dit Marques,48100,Montrodat,CAD,44.546961,3.316039,48,Cadastre
48103b7bbb-35,35,Lieu Dit Marques,48100,Montrodat,CAD,44.547266,3.315931,48,Cadastre
48103b7bbb-37,37,Lieu Dit Marques,48100,Montrodat,CAD,44.547819,3.315772,48,Cadastre
48103b7bbb-43,43,Lieu Dit Marques,48100,Montrodat,CAD,44.547832,3.318,48,Cadastre
48103b7bbb-5,5,Lieu Dit Marques,48100,Montrodat,CAD,44.546823,3.314653,48,Cadastre
48103b7bbb-53,53,Lieu Dit Marques,48100,Montrodat,CAD,44.547385,3.319857,48,Cadastre
48103b7bbb-9,9,Lieu Dit Marques,48100,Montrodat,CAD,44.547616,3.314201,48,Cadastre
48103b8bbb-1,1,Rue de Fontbrunette,48100,Montrodat,CAD,44.549515,3.30524,48,Cadastre
48103b8bbb-15,15,Rue de Fontbrunette,48100,Montrodat,CAD,44.55059,3.309134,48,Cadastre
48103b8bbb-2,2,Rue de Fontbrunette,48100,Montrodat,CAD,44.549538,3.305769,48,Cadastre
48103b8bbb-3,3,Rue de Fontbrunette,48100,Montrodat,CAD,44.549741,3.305968,48,Cadastre
48103b8bbb-4,4,Rue de Fontbrunette,48100,Montrodat,CAD,44.549768,3.306268,48,Cadastre
48103b8bbb-8,8,Rue de Fontbrunette,48100,Montrodat,CAD,44.55024,3.307685,48,Cadastre
48103b9bbb-1,1,Lieu dit Sages,48100,Montrodat,CAD,44.563871,3.352515,48,Cadastre
48103b9bbb-2360,2360,Lieu dit Sages,48100,Montrodat,CAD,44.554487,3.34505,48,Cadastre
48103b9bbb-4,4,Lieu dit Sages,48100,Montrodat,CAD,44.563788,3.353117,48,Cadastre
481040010C-1,1,Route d'Aubrac,48260,Nasbinals,C+O,44.662583,3.044502,48,Cadastre GSM
481040010C-10,10,Route d'Aubrac,48260,Nasbinals,C+O,44.662692,3.044209,48,Cadastre GSM
481040010C-11,11,Route d'Aubrac,48260,Nasbinals,C+O,44.662552,3.043849,48,Cadastre GSM
481040010C-12,12,Route d'Aubrac,48260,Nasbinals,C+O,44.66269,3.044127,48,Cadastre GSM
481040010C-13,13,Route d'Aubrac,48260,Nasbinals,C+O,44.662529,3.04373,48,Cadastre GSM
481040010C-14,14,Route d'Aubrac,48260,Nasbinals,C+O,44.662669,3.044031,48,Cadastre GSM
481040010C-15,15,Route d'Aubrac,48260,Nasbinals,C+O,44.662491,3.043578,48,Cadastre GSM
481040010C-16,16,Route d'Aubrac,48260,Nasbinals,C+O,44.662665,3.04395,48,Cadastre GSM
481040010C-17,17,Route d'Aubrac,48260,Nasbinals,C+O,44.662406,3.043358,48,Cadastre GSM
481040010C-18,18,Route d'Aubrac,48260,Nasbinals,C+O,44.662643,3.043841,48,Cadastre GSM
481040010C-19,19,Route d'Aubrac,48260,Nasbinals,C+O,44.662367,3.04332,48,Cadastre GSM
481040010C-2,2,Route d'Aubrac,48260,Nasbinals,C+O,44.66272,3.044658,48,Cadastre GSM
481040010C-20,20,Route d'Aubrac,48260,Nasbinals,C+O,44.66263,3.043724,48,Cadastre GSM
481040010C-21,21,Route d'Aubrac,48260,Nasbinals,C+O,44.662322,3.043272,48,Cadastre GSM
481040010C-22,22,Route d'Aubrac,48260,Nasbinals,C+O,44.662557,3.043422,48,Cadastre GSM
481040010C-23,23,Route d'Aubrac,48260,Nasbinals,C+O,44.662271,3.043201,48,Cadastre GSM
481040010C-24,24,Route d'Aubrac,48260,Nasbinals,C+O,44.662465,3.043247,48,Cadastre GSM
481040010C-25,25,Route d'Aubrac,48260,Nasbinals,C+O,44.662246,3.043173,48,Cadastre GSM
481040010C-26,26,Route d'Aubrac,48260,Nasbinals,C+O,44.662379,3.043118,48,Cadastre GSM
481040010C-27,27,Route d'Aubrac,48260,Nasbinals,C+O,44.662212,3.043133,48,Cadastre GSM
481040010C-28,28,Route d'Aubrac,48260,Nasbinals,C+O,44.662265,3.042959,48,Cadastre GSM
481040010C-29,29,Route d'Aubrac,48260,Nasbinals,C+O,44.662168,3.043069,48,Cadastre GSM
481040010C-3,3,Route d'Aubrac,48260,Nasbinals,C+O,44.662557,3.044408,48,Cadastre GSM
481040010C-30,30,Route d'Aubrac,48260,Nasbinals,C+O,44.662158,3.042756,48,Cadastre GSM
481040010C-31,31,Route d'Aubrac,48260,Nasbinals,C+O,44.662107,3.042995,48,Cadastre GSM
481040010C-32,32,Route d'Aubrac,48260,Nasbinals,C+O,44.662118,3.042683,48,Cadastre GSM
481040010C-33,33,Route d'Aubrac,48260,Nasbinals,C+O,44.662063,3.04294,48,Cadastre GSM
481040010C-34,34,Route d'Aubrac,48260,Nasbinals,C+O,44.662098,3.042641,48,Cadastre GSM
481040010C-35,35,Route d'Aubrac,48260,Nasbinals,C+O,44.662017,3.042858,48,Cadastre GSM
481040010C-36,36,Route d'Aubrac,48260,Nasbinals,C+O,44.661991,3.042463,48,Cadastre GSM
481040010C-37,37,Route d'Aubrac,48260,Nasbinals,C+O,44.661934,3.042689,48,Cadastre GSM
481040010C-38,38,Route d'Aubrac,48260,Nasbinals,C+O,44.661671,3.041915,48,Cadastre GSM
481040010C-39,39,Route d'Aubrac,48260,Nasbinals,C+O,44.661885,3.042588,48,Cadastre GSM
481040010C-4,4,Route d'Aubrac,48260,Nasbinals,C+O,44.662718,3.044561,48,Cadastre GSM
481040010C-40,40,Route d'Aubrac,48260,Nasbinals,C+O,44.661363,3.041439,48,Cadastre GSM
481040010C-41,41,Route d'Aubrac,48260,Nasbinals,C+O,44.661793,3.042395,48,Cadastre GSM
481040010C-42,42,Route d'Aubrac,48260,Nasbinals,C+O,44.658154,3.039097,48,Cadastre GSM
481040010C-43,43,Route d'Aubrac,48260,Nasbinals,C+O,44.661716,3.042256,48,Cadastre GSM
481040010C-44,44,Route d'Aubrac,48260,Nasbinals,C+O,44.65391,3.036083,48,Cadastre GSM
481040010C-45,45,Route d'Aubrac,48260,Nasbinals,C+O,44.661646,3.042138,48,Cadastre GSM
481040010C-46,46,Route d'Aubrac,48260,Nasbinals,C+O,44.653005,3.034679,48,Cadastre GSM
481040010C-47,47,Route d'Aubrac,48260,Nasbinals,C+O,44.661581,3.042045,48,Cadastre GSM
481040010C-49,49,Route d'Aubrac,48260,Nasbinals,C+O,44.661526,3.041955,48,Cadastre GSM
481040010C-5,5,Route d'Aubrac,48260,Nasbinals,C+O,44.662598,3.04433,48,Cadastre GSM
481040010C-51,51,Route d'Aubrac,48260,Nasbinals,C+O,44.661467,3.04186,48,Cadastre GSM
481040010C-53,53,Route d'Aubrac,48260,Nasbinals,C+O,44.661146,3.041439,48,Cadastre GSM
481040010C-6,6,Route d'Aubrac,48260,Nasbinals,C+O,44.662708,3.044451,48,Cadastre GSM
481040010C-60,60,Route d'Aubrac,48260,Nasbinals,C+O,44.648715,3.018477,48,Cadastre GSM
481040010C-61,61,Route d'Aubrac,48260,Nasbinals,C+O,44.651471,3.030091,48,Cadastre GSM
481040010C-63,63,Route d'Aubrac,48260,Nasbinals,C+O,44.646999,3.015753,48,Cadastre GSM
481040010C-65,65,Route d'Aubrac,48260,Nasbinals,C+O,44.639403,3.009789,48,Cadastre GSM
481040010C-7,7,Route d'Aubrac,48260,Nasbinals,C+O,44.662593,3.04419,48,Cadastre GSM
481040010C-70,70,Route d'Aubrac,48260,Nasbinals,C+O,44.631824,3.003402,48,Cadastre GSM
481040010C-8,8,Route d'Aubrac,48260,Nasbinals,C+O,44.662708,3.044342,48,Cadastre GSM
481040010C-9,9,Route d'Aubrac,48260,Nasbinals,C+O,44.662571,3.043979,48,Cadastre GSM
481040025U-1,1,Rue du Commerce,48260,Nasbinals,C+O,44.662535,3.047015,48,Cadastre GSM
481040025U-10,10,Rue du Commerce,48260,Nasbinals,C+O,44.662662,3.047566,48,Cadastre GSM
481040025U-11,11,Rue du Commerce,48260,Nasbinals,C+O,44.662733,3.047564,48,Cadastre GSM
481040025U-12,12,Rue du Commerce,48260,Nasbinals,C+O,44.662724,3.047668,48,Cadastre GSM
481040025U-13,13,Rue du Commerce,48260,Nasbinals,C+O,44.66301,3.047917,48,Cadastre GSM
481040025U-14,14,Rue du Commerce,48260,Nasbinals,C+O,44.662855,3.047841,48,Cadastre GSM
481040025U-15,15,Rue du Commerce,48260,Nasbinals,C+O,44.663166,3.048164,48,Cadastre GSM
481040025U-16,16,Rue du Commerce,48260,Nasbinals,C+O,44.663058,3.048167,48,Cadastre GSM
481040025U-17,17,Rue du Commerce,48260,Nasbinals,C+O,44.663209,3.048315,48,Cadastre GSM
481040025U-19,19,Rue du Commerce,48260,Nasbinals,C+O,44.663242,3.048414,48,Cadastre GSM
481040025U-2,2,Rue du Commerce,48260,Nasbinals,C+O,44.662463,3.046974,48,Cadastre GSM
481040025U-21,21,Rue du Commerce,48260,Nasbinals,C+O,44.66325,3.048534,48,Cadastre GSM
481040025U-23,23,Rue du Commerce,48260,Nasbinals,C+O,44.663254,3.048671,48,Cadastre GSM
481040025U-25,25,Rue du Commerce,48260,Nasbinals,C+O,44.663443,3.049137,48,Cadastre GSM
481040025U-27,27,Rue du Commerce,48260,Nasbinals,C+O,44.663588,3.049392,48,Cadastre GSM
481040025U-29,29,Rue du Commerce,48260,Nasbinals,C+O,44.663535,3.049551,48,Cadastre GSM
481040025U-3,3,Rue du Commerce,48260,Nasbinals,C+O,44.662535,3.047215,48,Cadastre GSM
481040025U-30,30,Rue du Commerce,48260,Nasbinals,C+O,44.663182,3.050245,48,Cadastre GSM
481040025U-31,31,Rue du Commerce,48260,Nasbinals,C+O,44.663576,3.049732,48,Cadastre GSM
481040025U-4,4,Rue du Commerce,48260,Nasbinals,C+O,44.662463,3.047098,48,Cadastre GSM
481040025U-5,5,Rue du Commerce,48260,Nasbinals,C+O,44.662578,3.047317,48,Cadastre GSM
481040025U-6,6,Rue du Commerce,48260,Nasbinals,C+O,44.662508,3.047248,48,Cadastre GSM
481040025U-7,7,Rue du Commerce,48260,Nasbinals,C+O,44.66264,3.047361,48,Cadastre GSM
481040025U-8,8,Rue du Commerce,48260,Nasbinals,C+O,44.662601,3.047462,48,Cadastre GSM
481040025U-9,9,Rue du Commerce,48260,Nasbinals,C+O,44.662677,3.047432,48,Cadastre GSM
481040029Y-1,1,Rue du Coustadou,48260,Nasbinals,C+O,44.662709,3.047898,48,Cadastre GSM
